"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"19.90",.864,1.011,
"19.95",.866,1.013667,
"20.00",.867,1.016,
"20.05",.868,1.018667,
"20.10",.869,1.021,
"20.15",.87,1.023667,
"20.20",.873,1.026,
"20.25",.874,1.028667,
"20.30",.876,1.031,
"20.35",.877,1.033667,
"20.40",.879,1.036,
"20.45",.882,1.038667,
"20.50",.883,1.041,
"20.55",.887,1.043667,
"20.60",.889,1.046,
"20.65",.89,1.048667,
"20.70",.892,1.051,
"20.75",.895,1.053333,
"20.80",.897,1.056,
"20.85",.9,1.058333,
"20.90",.9,1.061,
"20.95",.901,1.063667,
"21.00",.903,1.066,
"21.05",.906,1.068667,
"21.10",.908,1.071,
"21.15",.911,1.073667,
"21.20",.912,1.076,
"21.25",.914,1.078333,
"21.30",.915,1.081,
"21.35",.917,1.083333,
"21.40",.92,1.086,
"21.45",.922,1.088333,
"21.50",.923,1.091,
"21.55",.925,1.093333,
"21.60",.926,1.096,
"21.65",.928,1.098333,
"21.70",.93,1.101,
"21.75",.932,1.103333,
"21.80",.936,1.106,
"21.85",.939,1.108333,
"21.90",.94,1.111,
"21.95",.942,1.113333,
"22.00",.943,1.116,
"22.05",.943,1.118333,
"22.10",.943,1.121,
"22.15",.944,1.123333,
"22.20",.948,1.126,
"22.25",.95,1.128333,
"22.30",.951,1.131,
"22.35",.953,1.133333,
"22.40",.956,1.136,
"22.45",.957,1.138333,
"22.50",.958,1.141,
"22.55",.96,1.143333,
"22.60",.962,1.146,
"22.65",.963,1.148333,
"22.70",.964,1.151,
"22.75",.967,1.153333,
"22.80",.968,1.156,
"22.85",.97,1.158333,
"22.90",.97,1.161,
"22.95",.973,1.163333,
"23.00",.976,1.166,
"23.05",.978,1.168333,
"23.10",.978,1.171,
"23.15",.98,1.173333,
"23.20",.983,1.176,
"23.25",.986,1.178333,
"23.30",.987,1.181,
"23.35",.989,1.183333,
"23.40",.992,1.186,
"23.45",.993,1.188333,
"23.50",.995,1.191,
"23.55",.997,1.193667,
"23.60",.999,1.196,
"23.65",1,1.198667,
"23.70",1.001,1.201,
"23.75",1.003,1.203667,
"23.80",1.004,1.206,
"23.85",1.006,1.208333,
"23.90",1.007,1.211,
"23.95",1.008,1.213333,
"24.00",1.011,1.216,
"24.05",1.013,1.218333,
"24.10",1.014,1.221,
"24.15",1.017,1.223333,
"24.20",1.02,1.226,
"24.25",1.023,1.228333,
"24.30",1.024,1.231,
"24.35",1.027,1.233333,
"24.40",1.028,1.236,
"24.45",1.029,1.238333,
"24.50",1.029,1.241,
"24.55",1.03,1.243333,
"24.60",1.033,1.246,
"24.65",1.035,1.248667,
"24.70",1.038,1.251,
"24.75",1.041,1.253667,
"24.80",1.043,1.256,
"24.85",1.045,1.258667,
"24.90",1.047,1.261,
"24.95",1.049,1.263667,
"25.00",1.05,1.266,
"25.05",1.051,1.268667,
"25.10",1.051,1.271,
"25.15",1.052,1.273667,
"25.20",1.053,1.276,
"25.25",1.054,1.278667,
"25.30",1.056,1.281,
"25.35",1.058,1.283667,
"25.40",1.06,1.286,
"25.45",1.062,1.288667,
"25.50",1.063,1.291,
"25.55",1.066,1.293667,
"25.60",1.068,1.296,
"25.65",1.071,1.298667,
"25.70",1.07,1.301,
"25.75",1.071,1.303667,
"25.80",1.072,1.306,
"25.85",1.074,1.308333,
"25.90",1.075,1.311,
"25.95",1.077,1.313667,
"26.00",1.081,1.316,
"26.05",1.083,1.318333,
"26.10",1.085,1.321,
"26.15",1.088,1.323333,
"26.20",1.09,1.326,
"26.25",1.09,1.328333,
"26.30",1.091,1.331,
"26.35",1.093,1.333333,
"26.40",1.094,1.336,
"26.45",1.096,1.338333,
"26.50",1.096,1.341,
"26.55",1.098,1.343333,
"26.60",1.1,1.346,
"26.65",1.102,1.348667,
"26.70",1.104,1.351,
"26.75",1.105,1.353667,
"26.80",1.107,1.356,
"26.85",1.108,1.358667,
"26.90",1.11,1.361,
"26.95",1.112,1.363667,
"27.00",1.113,1.366,
"27.05",1.115,1.368333,
"27.10",1.117,1.371,
"27.15",1.119,1.373333,
"27.20",1.121,1.376,
"27.25",1.123,1.378333,
"27.30",1.124,1.381,
"27.35",1.127,1.383333,
"27.40",1.129,1.386,
"27.45",1.132,1.388333,
"27.50",1.132,1.391,
"27.55",1.134,1.393667,
"27.60",1.136,1.396,
"27.65",1.137,1.398667,
"27.70",1.138,1.401,
"27.75",1.14,1.403667,
"27.80",1.143,1.406,
"27.85",1.145,1.408333,
"27.90",1.146,1.411,
"27.95",1.148,1.413333,
"28.00",1.15,1.416,
"28.05",1.151,1.418333,
"28.10",1.15,1.421,
"28.15",1.152,1.423667,
"28.20",1.154,1.426,
"28.25",1.155,1.428667,
"28.30",1.157,1.431,
"28.35",1.159,1.433333,
"28.40",1.161,1.436,
"28.45",1.162,1.438333,
"28.50",1.164,1.441,
"28.55",1.165,1.443333,
"28.60",1.167,1.446,
"28.65",1.169,1.448667,
"28.70",1.17,1.451,
"28.75",1.172,1.453667,
"28.80",1.174,1.456,
"28.85",1.176,1.458333,
"28.90",1.176,1.461,
"28.95",1.178,1.463333,
"29.00",1.181,1.466,
"29.05",1.182,1.468333,
"29.10",1.184,1.471,
"29.15",1.186,1.473333,
"29.20",1.188,1.476,
"29.25",1.19,1.478333,
"29.30",1.19,1.481,
"29.35",1.192,1.483333,
"29.40",1.195,1.485667,
"29.45",1.196,1.488333,
"29.50",1.196,1.491,
"29.55",1.198,1.493333,
"29.60",1.2,1.496,
"29.65",1.201,1.498333,
"29.70",1.202,1.501,
"29.75",1.203,1.503333,
"29.80",1.207,1.506,
"29.85",1.209,1.508333,
"29.90",1.209,1.511,
"29.95",1.212,1.513333,
"30.00",1.212,1.516,
"30.05",1.213,1.518333,
"30.10",1.213,1.521,
"30.15",1.215,1.523667,
"30.20",1.218,1.526,
"30.25",1.219,1.528667,
"30.30",1.222,1.531,
"30.35",1.223,1.533667,
"30.40",1.224,1.536,
"30.45",1.226,1.538667,
"30.50",1.227,1.541,
"30.55",1.229,1.543667,
"30.60",1.231,1.546,
"30.65",1.234,1.548333,
"30.70",1.234,1.551,
"30.75",1.236,1.553333,
"30.80",1.239,1.556,
"30.85",1.241,1.558333,
"30.90",1.243,1.561,
"30.95",1.246,1.563333,
"31.00",1.248,1.566,
"31.05",1.248,1.568333,
"31.10",1.248,1.571,
"31.15",1.249,1.573333,
"31.20",1.252,1.576,
"31.25",1.253,1.578667,
"31.30",1.253,1.581,
"31.35",1.254,1.583333,
"31.40",1.257,1.586,
"31.45",1.258,1.588667,
"31.50",1.258,1.591,
"31.55",1.261,1.593667,
"31.60",1.263,1.596,
"31.65",1.265,1.598333,
"31.70",1.264,1.601,
"31.75",1.267,1.603333,
"31.80",1.27,1.606,
"31.85",1.27,1.608333,
"31.90",1.27,1.611,
"31.95",1.271,1.613333,
"32.00",1.274,1.616,
"32.05",1.276,1.618333,
"32.10",1.276,1.620667,
"32.15",1.279,1.623333,
"32.20",1.281,1.626,
"32.25",1.283,1.628333,
"32.30",1.283,1.631,
"32.35",1.284,1.633333,
"32.40",1.285,1.635667,
"32.45",1.287,1.638333,
"32.50",1.288,1.640667,
"32.55",1.29,1.643333,
"32.60",1.293,1.646,
"32.65",1.294,1.648333,
"32.70",1.295,1.651,
"32.75",1.296,1.653333,
"32.80",1.298,1.656,
"32.85",1.299,1.658333,
"32.90",1.298,1.661,
"32.95",1.301,1.663333,
"33.00",1.304,1.666,
"33.05",1.306,1.668333,
"33.10",1.306,1.671,
"33.15",1.309,1.673333,
"33.20",1.311,1.676,
"33.25",1.312,1.678333,
"33.30",1.313,1.681,
"33.35",1.314,1.683333,
"33.40",1.317,1.686,
"33.45",1.319,1.688333,
"33.50",1.318,1.691,
"33.55",1.321,1.693667,
"33.60",1.324,1.696,
"33.65",1.325,1.698333,
"33.70",1.326,1.701,
"33.75",1.327,1.703333,
"33.80",1.329,1.706,
"33.85",1.331,1.708333,
"33.90",1.331,1.711,
"33.95",1.333,1.713333,
"34.00",1.334,1.716,
"34.05",1.336,1.718333,
"34.10",1.336,1.721,
"34.15",1.338,1.723333,
"34.20",1.34,1.726,
"34.25",1.341,1.728333,
"34.30",1.342,1.731,
"34.35",1.343,1.733333,
"34.40",1.345,1.736,
"34.45",1.346,1.738333,
"34.50",1.348,1.741,
"34.55",1.35,1.743333,
"34.60",1.351,1.746,
"34.65",1.354,1.748667,
"34.70",1.355,1.751,
"34.75",1.356,1.753667,
"34.80",1.358,1.756,
"34.85",1.36,1.758667,
"34.90",1.36,1.761,
"34.95",1.362,1.763667,
"35.00",1.365,1.766,
"35.05",1.365,1.768667,
"35.10",1.365,1.771,
"35.15",1.367,1.773333,
"35.20",1.37,1.776,
"35.25",1.37,1.778333,
"35.30",1.37,1.781,
"35.35",1.373,1.783333,
"35.40",1.375,1.786,
"35.45",1.376,1.788333,
"35.50",1.376,1.791,
"35.55",1.378,1.793333,
"35.60",1.381,1.796,
"35.65",1.384,1.798333,
"35.70",1.383,1.801,
