"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"43.15",.727,2.174,
"43.20",.728,2.176333,
"43.25",.726,2.179,
"43.30",.727,2.181333,
"43.35",.728,2.184,
"43.40",.73,2.186333,
"43.45",.729,2.189,
"43.50",.732,2.191333,
"43.55",.734,2.194,
"43.60",.734,2.196667,
"43.65",.735,2.199,
"43.70",.736,2.201667,
"43.75",.738,2.204,
"43.80",.739,2.206667,
"43.85",.739,2.209,
"43.90",.739,2.211667,
"43.95",.741,2.214,
"44.00",.742,2.216667,
"44.05",.741,2.219,
"44.10",.744,2.221667,
"44.15",.747,2.224,
"44.20",.748,2.226667,
"44.25",.747,2.229,
"44.30",.748,2.231333,
"44.35",.75,2.234,
"44.40",.75,2.236333,
"44.45",.75,2.239,
"44.50",.75,2.241667,
"44.55",.753,2.244,
"44.60",.754,2.246333,
"44.65",.753,2.249,
"44.70",.755,2.251333,
"44.75",.757,2.254,
"44.80",.758,2.256667,
"44.85",.758,2.259,
"44.90",.759,2.261667,
"44.95",.76,2.264,
"45.00",.76,2.266667,
"45.05",.76,2.269,
"45.10",.761,2.271667,
"45.15",.764,2.274,
"45.20",.764,2.276667,
"45.25",.763,2.279,
"45.30",.763,2.281667,
"45.35",.766,2.284,
"45.40",.767,2.286667,
"45.45",.767,2.289,
"45.50",.769,2.291667,
"45.55",.771,2.294,
"45.60",.774,2.296333,
"45.65",.773,2.299,
"45.70",.773,2.301333,
"45.75",.775,2.304,
"45.80",.776,2.306333,
"45.85",.775,2.309,
"45.90",.777,2.311333,
"45.95",.778,2.314,
"46.00",.78,2.316333,
"46.05",.778,2.319,
"46.10",.78,2.321667,
"46.15",.783,2.324,
"46.20",.783,2.326333,
"46.25",.783,2.329,
"46.30",.784,2.331333,
"46.35",.786,2.334,
"46.40",.786,2.336333,
"46.45",.785,2.339,
"46.50",.787,2.341667,
"46.55",.79,2.344,
"46.60",.791,2.346667,
"46.65",.792,2.349,
"46.70",.794,2.351667,
"46.75",.796,2.354,
"46.80",.796,2.356333,
"46.85",.797,2.359,
"46.90",.797,2.361333,
"46.95",.798,2.364,
"47.00",.799,2.366333,
"47.05",.799,2.369,
"47.10",.8,2.371333,
"47.15",.802,2.373667,
"47.20",.804,2.376333,
"47.25",.801,2.379,
"47.30",.802,2.381333,
"47.35",.806,2.383667,
"47.40",.807,2.386333,
"47.45",.804,2.389,
"47.50",.806,2.391333,
"47.55",.81,2.393667,
"47.60",.811,2.396333,
