"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"36.05",2.979,6.057,
"36.10",2.985,6.065333,
"36.15",2.991,6.074,
"36.20",2.998,6.082334,
"36.25",3.006,6.090667,
"36.30",3.012,6.098667,
"36.35",3.019,6.107333,
"36.40",3.025,6.115334,
"36.45",3.033,6.123667,
"36.50",3.04,6.132,
"36.55",3.048,6.140333,
"36.60",3.055,6.148667,
"36.65",3.061,6.157,
"36.70",3.067,6.165333,
"36.75",3.072,6.173666,
"36.80",3.079,6.182,
"36.85",3.086,6.190333,
"36.90",3.093,6.198667,
"36.95",3.1,6.207,
"37.00",3.106,6.215333,
"37.05",3.112,6.223667,
"37.10",3.118,6.232,
"37.15",3.126,6.240334,
"37.20",3.135,6.248667,
"37.25",3.142,6.257,
"37.30",3.15,6.265333,
"37.35",3.157,6.273667,
"37.40",3.164,6.282,
"37.45",3.171,6.29,
"37.50",3.179,6.298333,
"37.55",3.184,6.306667,
"37.60",3.19,6.315333,
"37.65",3.197,6.323667,
"37.70",3.203,6.332,
"37.75",3.212,6.340333,
"37.80",3.219,6.348667,
"37.85",3.225,6.357,
"37.90",3.231,6.365334,
"37.95",3.235,6.373667,
"38.00",3.241,6.382,
"38.05",3.249,6.390333,
"38.10",3.257,6.398667,
"38.15",3.264,6.407,
"38.20",3.273,6.415333,
"38.25",3.28,6.423666,
"38.30",3.286,6.432,
"38.35",3.294,6.440333,
"38.40",3.302,6.448333,
"38.45",3.309,6.456666,
"38.50",3.316,6.465333,
"38.55",3.324,6.473667,
"38.60",3.329,6.482,
"38.65",3.336,6.490334,
"38.70",3.344,6.498667,
"38.75",3.352,6.507,
"38.80",3.361,6.515333,
"38.85",3.368,6.523334,
"38.90",3.375,6.532,
"38.95",3.38,6.540333,
"39.00",3.384,6.548666,
"39.05",3.39,6.557,
"39.10",3.397,6.565333,
"39.15",3.405,6.573667,
"39.20",3.413,6.581666,
"39.25",3.421,6.59,
"39.30",3.428,6.598333,
"39.35",3.435,6.606667,
"39.40",3.442,6.615,
"39.45",3.449,6.623333,
"39.50",3.457,6.631667,
"39.55",3.465,6.64,
"39.60",3.473,6.648334,
"39.65",3.481,6.656667,
"39.70",3.487,6.665333,
"39.75",3.494,6.673666,
"39.80",3.501,6.682,
"39.85",3.51,6.690333,
"39.90",3.517,6.698667,
"39.95",3.525,6.707,
"40.00",3.531,6.715333,
"40.05",3.538,6.723667,
"40.10",3.545,6.732,
"40.15",3.553,6.740334,
"40.20",3.56,6.748667,
"40.25",3.566,6.757,
"40.30",3.573,6.765333,
"40.35",3.58,6.773667,
"40.40",3.589,6.782,
"40.45",3.597,6.790333,
"40.50",3.605,6.798666,
"40.55",3.612,6.807,
"40.60",3.62,6.815333,
"40.65",3.627,6.823667,
"40.70",3.636,6.832,
"40.75",3.643,6.840333,
"40.80",3.651,6.848667,
"40.85",3.658,6.857,
"40.90",3.665,6.865,
"40.95",3.672,6.873333,
"41.00",3.68,6.881667,
"41.05",3.686,6.89,
"41.10",3.694,6.898667,
"41.15",3.701,6.907,
"41.20",3.708,6.915333,
"41.25",3.718,6.923666,
"41.30",3.727,6.931667,
"41.35",3.735,6.940333,
"41.40",3.742,6.948333,
"41.45",3.748,6.956666,
"41.50",3.755,6.965,
"41.55",3.764,6.973667,
"41.60",3.772,6.982,
"41.65",3.781,6.990334,
"41.70",3.788,6.998667,
"41.75",3.795,7.006667,
"41.80",3.803,7.015,
"41.85",3.811,7.023334,
"41.90",3.819,7.032,
"41.95",3.826,7.04,
"42.00",3.832,7.048333,
"42.05",3.839,7.056667,
"42.10",3.847,7.065,
"42.15",3.853,7.073667,
"42.20",3.863,7.082,
"42.25",3.871,7.090333,
"42.30",3.88,7.098667,
"42.35",3.889,7.107,
"42.40",3.896,7.115334,
"42.45",3.905,7.123333,
"42.50",3.911,7.132,
"42.55",3.92,7.14,
"42.60",3.927,7.148667,
"42.65",3.935,7.157,
"42.70",3.942,7.165333,
"42.75",3.951,7.173333,
"42.80",3.958,7.181667,
"42.85",3.966,7.19,
"42.90",3.974,7.198333,
"42.95",3.981,7.206666,
"43.00",3.99,7.215,
"43.05",3.998,7.223667,
"43.10",4.006,7.232,
"43.15",4.014,7.240334,
"43.20",4.021,7.248667,
"43.25",4.029,7.257,
"43.30",4.036,7.265333,
"43.35",4.044,7.273334,
"43.40",4.052,7.281667,
"43.45",4.06,7.29,
"43.50",4.069,7.298333,
"43.55",4.076,7.306667,
"43.60",4.084,7.315,
"43.65",4.093,7.323667,
"43.70",4.1,7.331666,
"43.75",4.108,7.34,
"43.80",4.116,7.348333,
"43.85",4.123,7.356667,
"43.90",4.131,7.365,
"43.95",4.139,7.373333,
"44.00",4.146,7.381667,
"44.05",4.154,7.39,
"44.10",4.162,7.398334,
"44.15",4.169,7.407,
"44.20",4.177,7.415333,
"44.25",4.185,7.423666,
"44.30",4.193,7.432,
"44.35",4.203,7.440333,
"44.40",4.211,7.448667,
"44.45",4.22,7.457,
"44.50",4.229,7.465333,
"44.55",4.237,7.473667,
"44.60",4.246,7.482,
"44.65",4.254,7.490334,
"44.70",4.261,7.498667,
