"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"26.80",2.9,4.517666,
"26.85",2.905,4.526,
"26.90",2.908,4.534333,
"26.95",2.914,4.542666,
"27.00",2.918,4.551,
"27.05",2.923,4.559333,
"27.10",2.928,4.567667,
"27.15",2.931,4.576,
"27.20",2.936,4.584333,
"27.25",2.94,4.592667,
"27.30",2.944,4.601,
"27.35",2.949,4.609333,
"27.40",2.953,4.617666,
"27.45",2.957,4.626,
"27.50",2.962,4.634,
"27.55",2.965,4.642333,
"27.60",2.97,4.650666,
"27.65",2.976,4.659,
"27.70",2.981,4.667333,
"27.75",2.984,4.676,
"27.80",2.988,4.684,
"27.85",2.993,4.692667,
"27.90",2.999,4.700666,
"27.95",3.002,4.709333,
"28.00",3.008,4.717667,
"28.05",3.014,4.726,
"28.10",3.018,4.734333,
"28.15",3.023,4.742666,
"28.20",3.026,4.751,
"28.25",3.029,4.759333,
"28.30",3.035,4.767666,
"28.35",3.038,4.776,
"28.40",3.043,4.784333,
"28.45",3.047,4.792666,
"28.50",3.053,4.801,
"28.55",3.058,4.809333,
"28.60",3.062,4.817667,
"28.65",3.067,4.826,
"28.70",3.07,4.834333,
"28.75",3.074,4.842667,
"28.80",3.08,4.851,
"28.85",3.085,4.859333,
"28.90",3.091,4.867666,
"28.95",3.094,4.876,
"29.00",3.098,4.884333,
"29.05",3.101,4.892666,
"29.10",3.106,4.901,
"29.15",3.11,4.909333,
"29.20",3.114,4.917666,
"29.25",3.119,4.926,
"29.30",3.124,4.934333,
"29.35",3.128,4.942667,
"29.40",3.133,4.951,
"29.45",3.138,4.959333,
"29.50",3.142,4.967667,
"29.55",3.147,4.976,
"29.60",3.153,4.984333,
"29.65",3.157,4.992666,
"29.70",3.161,5.000667,
"29.75",3.165,5.009,
"29.80",3.17,5.017666,
"29.85",3.176,5.025666,
"29.90",3.182,5.034,
"29.95",3.187,5.042333,
"30.00",3.191,5.051,
"30.05",3.194,5.059,
"30.10",3.197,5.067333,
"30.15",3.198,5.075666,
"30.20",3.202,5.084333,
"30.25",3.205,5.092667,
"30.30",3.21,5.100667,
"30.35",3.213,5.109333,
"30.40",3.216,5.117666,
