"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"33.85",3.369,5.693334,
"33.90",3.373,5.701667,
"33.95",3.378,5.71,
"34.00",3.383,5.718334,
"34.05",3.389,5.726667,
"34.10",3.393,5.735,
"34.15",3.397,5.743333,
"34.20",3.401,5.751667,
"34.25",3.405,5.76,
"34.30",3.41,5.768333,
"34.35",3.414,5.776667,
"34.40",3.419,5.785,
"34.45",3.424,5.793334,
"34.50",3.428,5.801667,
"34.55",3.434,5.81,
"34.60",3.438,5.818334,
"34.65",3.443,5.826667,
"34.70",3.448,5.835,
"34.75",3.452,5.843667,
"34.80",3.456,5.851667,
"34.85",3.461,5.860333,
"34.90",3.465,5.868333,
"34.95",3.469,5.877,
"35.00",3.474,5.885334,
"35.05",3.478,5.893667,
"35.10",3.483,5.902,
"35.15",3.488,5.910334,
"35.20",3.494,5.918667,
"35.25",3.499,5.926667,
"35.30",3.505,5.935,
"35.35",3.51,5.943334,
"35.40",3.514,5.951667,
"35.45",3.519,5.960333,
"35.50",3.523,5.968334,
"35.55",3.529,5.976667,
"35.60",3.534,5.985,
"35.65",3.538,5.993333,
"35.70",3.542,6.001667,
"35.75",3.545,6.01,
"35.80",3.549,6.018333,
"35.85",3.553,6.026667,
"35.90",3.558,6.035,
"35.95",3.564,6.043334,
"36.00",3.568,6.052,
"36.05",3.573,6.060334,
"36.10",3.578,6.068334,
"36.15",3.582,6.077,
"36.20",3.587,6.085,
"36.25",3.592,6.093334,
"36.30",3.597,6.101667,
"36.35",3.601,6.11,
"36.40",3.606,6.118333,
"36.45",3.613,6.126667,
"36.50",3.618,6.135,
"36.55",3.623,6.143333,
"36.60",3.628,6.151667,
"36.65",3.632,6.160334,
"36.70",3.636,6.168334,
"36.75",3.641,6.176667,
"36.80",3.645,6.185,
"36.85",3.65,6.193334,
